"loc08_id";"loc08_loc07_id";"loc08_nam";"loc08_typ";"loc08_kqual";"loc08_erhalt";"loc08_text_beschr";"loc08_text_bem";"loc08_text_lit";"loc08_geo_p_gk3";"x";"y";"loc08_autochron"
203;445;"Bestattung 04";152;203;1040;"";"Knochenreste im SW der Hügelschüttung. Nachbestattung?
Eisenzeit";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
9721;10765;"Grab 005";154;200;1040;"Steinpackung (Taf. 17,1): A= 1m Süd 1 m West, B = 1m Süd 1m Ost. Freigelegte Bestattung (Taf. 17,2): A = 0,5m Süd 1m West, B=0,5m Süd 0m Ost/West (Taf. 61,a).
Die Grabsohle liegt 761,9 m über NN. Die Grabgrube ist 0,7 m in die Hügelschüttung und 0,2 m unter die alte Oberfläche eingetieft. Die Grabsohle liegt auf dem anstehenden Muschelkalkschotter. Über der Grubenfüllung lagern 0,3 m Aufschwemmung und Humus.";"Grab 5
Körperbestattung mit Hohlblechanhänger aus Bronze, 10 bronzene Bandohrringe, 4 bronzene Kugelkopfnadeln, 2 Unterkiefereckzähne eines Ebers, durchlochter Tierknochen, natürlich durchlochter Stein…
Hallstatt-D

Die annähernd rechteckige Grabgrube mit abgerundeten Echen, Maße 1,9 auf 1,5 m ist von oben in die Hügelschüttung eingetieft. Sie hob sich sowohl im Planum als auch im Ostprofil des Nordschnitts von der gelben bis dunkelgrauen ungestörten Schüttung dieses Hügelbereichs deutlich durch eine stärkere Vermischung der Bodenfarben ab.
Die 0,5 m mächtige Steinsetzung aus scharfkantigen Bundsandsteinblöcken über der Grablege füllt vor allem die Mitte der Grabgrube und dünnt den Schmalseiten zu aus. Die Sandsteinblöcke haben eine Größe bis zu 0,7 auf 0,5 m.";"Spindler, Magdalenenberg I, 86, Taf. 61,b.";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D3,"
1095;2042;"Gruben";156;203;1040;"Einige Gruben, 1,5 m tief und 2-3 m breit, Funde nicht nachweisbar";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12051;2047;"Grube 1";156;203;1042;"am westlichen Rand der Baugrube, 1,6 m tief und 1,5 x 0,5 m groß.";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12050;2047;"Grube 2";156;203;1042;"2,5 m von GRube 1 entfertn. 1,3 m tief und 3,4 x 3 m groß.";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
1103;2047;"Funde";151;203;1040;"";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
1106;2049;"Grube";156;203;1042;"an der nördlichen Abbaukante Grube in 2 m Tiefe.";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
12052;2049;"Körperflachgrab";154;201;1042;"1930 in der Verwitterungsschicht über dem Felsen Reste eines Skelettgrabes entdeckt. W-O Orientierung, vermutlich weiblich,";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
3613;4791;"Grab 09 (Zentralgrab)";154;203;1040;"Grab 9 (Zentralgrab):  (Biel, Steinheim, 1981, 141f., Abb. 8)
Das Zentralgrab in der Hügelmitte war beraubt. Es lag nicht auf dem gewachsenen Boden auf, sondern auf einer hellgelben Lehmschüttung, die besonders im NW sehr stark war und mit der man den unebenen Untergrund planiert hatte. Im Bereich des Grabes war diese Planierschicht jedoch kaum mehr vorhanden, da der Raubschacht alles verändert hatte. Das Westprofil zeigt, dass er etwa bis zu den Knien des Toten reichte, der untere Teil der Beine liegt außerhalb noch in situ. Auch zwei Holzbretter am O-Rand des Grabes liegen außerhalb. Dagegen dürften die Funde am O-Rand des Raubschachtes und auch das Gürtelblech (4) stark verchoben sein. Der Raubschacht hat das Grab durchgeschlagen und reicht, einger werdend, noch 1,8 m in den gewachsenen Boden hinunter.
Das Skelett liegt S(Kopf)-N gestreckt, nur die Beine in situ. Der Oberkörper fehlt vollkommen, ein Oberarmknochen in der Füllung des Rauchschachtes unterhalb des Grabes, Teile des Schädels in der SO-Ecke des Grabes, weitere Schädelteile lagen 20 cm höher im Grabschacht. An der O-Seite der Grabgrube zwei N-S verlaufende Holzbretter, wohl die Reste einer Holzgrabkammer. Auf der rechten Beckenseite stark verschoben ein außerordentlich schlecht erhaltenes dünnes Bronzegürtelblech (4). Die übrigen Funde nicht mehr in situ: ein Eisenteil (1), ein Rasiermesser aus Eisen (2) und im Raubschacht ein Bronzeniet (3).";"";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
200;445;"Bestattung 01";153;203;1040;"";"Brandgrube mit verbranntem und z. T. verbrannten Knochenresten.
Eisenzeit";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
1133;2057;"Grube 1";156;203;1040;"Lag in der NW-Ecke, reichte in 1,5 m Tiefe, erst in einer Tiefe von 1,1 m im Profil zu erkennen. Erstreckte sich nach Süden 2,5 m und nach Osten 1,7 m. Im unteren Teil mit einer unregelmäßigen Steinschicht , dazwischen Holzkohle, einige Scherben, Tierknochen und menschliche Skelettreste verfüllt.";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
1134;2059;"Einzelfunde";151;203;1040;"";"Funde auf einer etwa 1 qm großen Fläche.
Späthallstatt-Frühlatene";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-C,Eisenzeit>Hallstatt-D,Eisenzeit>Ältere Latènezeit>Latène-A,"
7533;8774;"Einzelfund";151;204;1040;"Auf einem Feld Randscherbe gefunden";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
7532;8773;"Streufunde";151;204;1040;"mehrere Streufunde";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3593;4786;"Körpergrab 02";154;201;1040;"Körpergrab (1949):
30 bis 40 m nordöstl. des 1932 gefundenen Grabes; Tiefe 0,6 m, weibliches Skelett S-N, Kopf im S;
Bestattung unsachgemäß gehoben, durch Patinaspuren an der Unterseite des Unterkiefers, 
an den Schlüsselbeinen, den Unterarmen und am linken Knöchel ließ sich nachträglich die Lage
der Beigaben feststellen.
Latènezeit";"";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
2924;4612;"Fundstelle 01";151;203;1040;"Ca. 200 m NW der Brücke fanden sich am 28.2.200 im Gewann ,,Metzelwiesen,,, wohl bereits größtenteils auf der hier nördlich angrenzenden Gemarkung Vaihingen, in etwa im Bereich der Parz. 1774/1-1781/2, ein einzelner Spinnwirtel aus Grünem Glas, vier Scherben einer Schale mit einziehendem Rand, sowie eine weitere Randscherbe mit gut geglätteter Oberlfäche.
Latènezeit";"";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A,"
13873;14459;"Grab 01";154;202;1040;"leer";"leer";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
11214;10765;"Grab 006";154;200;1040;"Steinpackung (Taf. 20,I): A=17  Süd 0m West-Ost, B= 17 m Süd 1 m West. Holzsarg, Deckenlage (Taf. 20,2): A=18,5 m Süd 0m West-Ost, B = 18,5 m Süd 1 m West, Freigelegte Bestattung (Taf. 17,3):A=17,5 m Süd 0m West-Ost, B=18,5m Süd 1 m West (Taf. 62,a). Die annähernd rechteckige Grabgrube von 2,6 auf max. 1,8m ist von oben in die Hügelschüttung eingetieft und hebt sich von der braunen bis gelben ungestörten Schüttung durch stärkere Vermischung der Bodenfarbe ab; sie reicht vor allem an der Südseite bis in die blau-grau gefärbte Rasensodenpackung. Im Ostprofil des Nordschnitts zeichnet sich die Grabgrube deutlich ab.
Die Grabsohle liegt 764,9 m über NN und 1,9 m über der alten Oberfläche. DIe Grabgrube ist 0,94 m in die Hügelschüttung eingetieft, über der Grubenfüllung lagen 0,6 m Aufschwemmung und Humus.";"Die gleichmäßig abgedeckende, bis zu 0,7m mächtige Steinüackung im tiefen Teil der Grabgrube besteht aus vielen kleinen und einigen größeren scharfkantigen Bundsandsteinblöcken.
Vom Holzsarg waren Spuren der Querzüge der Deckenlage sowie von äußeren Längsbrettern der Seitenwände erhalten (Taf. 20,2). Erstaunlich gut konserviert sich der Boden des Holzsarges (Taf. 20,3, Taf. 62b, 63). Er bestand aus je einem Querzug am Kopf- und Fußende, L 1,05m, Dicke 8 auf 8 cm, darauf lagen nebeneinander zwei Längsbretter, Gesamtmaße 1,85 auf 0,8m. Dicke max. 6 cm. Vom Skelett war nichts erhalten außer den bis auf den Zahnschmelz vergangenen Zähnen, die an drei verschiedenen Stellen an der Ostseite des Grabes lagen; demzufolge war das Grab im Uhrzeigersinn orientiert. Die Grabgrube mit der Steinpackung lag tangential zur Hügelmitte.";"Spindler, Magdalenenberg I, 87f., Taf. 20,2; 17,3; 62a.";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D2,"
9467;10599;"Einzelfunde";151;203;1040;"";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D3,"
3645;4612;"Fundstelle 02";151;203;1040;"Im bereich ca. 100 m NW der B 10-Brücke konnten am 14.05. 2000 im Aushub des Wasserleitungsgrabens im Gewann ,,Bruckwasen/Metzelwiesen,,, wohl ca. im Bereich der Parz. 747/1-747/4, 1773 und 1787, weitere Funde in Zusammenhang, vergesellschaftet mitnich geborgenen Hüttenlehmbrocken und Knochen, aufgelesen werden: zwei Randscherben von Gefäßen (eines davon mit sehr gut geglätteter Oberfläche) mit stark ausbiegenden Rändern, eine Randscherbe mit gorb keilförmigem, leicht ausbiegendem Rand, eine Scherbe eines stark ausbauchenden Gefäßes mit ausbiegendem Rand, ausgeprägter Gefäßschulter und sehr gut geglätteter Oberfläche sowie drei weitere Wandscherben und ein kleines Fragment von blauem bis teilweise weißlich gebändertem Rohglasfluss.
Latènezeit";"";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
13876;14459;"Grab 02";154;202;1040;"leer";"leer";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3659;4723;"Funde 1931";155;203;1040;"";"b. ,,Hintere Burg,,, Bereich Flst. 4410-4411; 1931,
Oberflächenfunde nach Tiefpflügen
(,,Wohnstätte,,)
Hallstattzeit";"";"";;;"Eisenzeit>Hallstatt,"
278;509;"Fundstelle 06";155;203;1040;"";"Fundstelle 6
undatiert";"";"";;;"undatiert"
3660;4723;"Feuerstelle";155;203;1040;"";"c. ,,Burg,,, in der Nähe des inneren
Abschnittwalls; 1932 Grabung Gengenbach:
auf 8-10 qm Fläche ,,mehrere Feuerstellen,,
Hallstattzeit";"";"";;;"Eisenzeit,"
1893;509;"Fundstelle 02a?";156;203;1040;"";"2 a ?
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
2994;4671;"Grube 02";156;203;1040;"";"Grube 2 : rechteckige, nach unten verlaufende Grube, 2,00 m tief; auf der Sohle 1,50 m breit; mit braunem, leicht humosem Boden verfüllt, der mit wenig Holzkohle durchsetzt war. Auf der Grubensohle fanden sich wenig Holzkohle und Hüttenlehm.
Latènezeit";"";"";;;"Eisenzeit,"
238;509;"Fundstelle 01";151;203;1040;"";"Fundstelle 1
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
11215;10765;"Grab 007";154;200;1040;"Freigelegte Bestattung (Taf.21,1): A = 10 m, Süd 8,5 m Ost, B = 10 m Süd 8 m Ost.
Die Grabsohle liegt 761,70 m über NN und 0,75 m über der alten Oberfläche; ihre Tiefe in der Hügelschüttung beträgt 0,7 m , darüber liegen noch 0,75 m Aufschwemmung und Humus.
Das Grab wurde erst durch das Auffinden des Armrings als solches erkannt. Eine Steinpackung war nicht vorhanden, lediglich rechts neben dem Kopf der Bestattung lag ein kleiner Brocken Bundsantstein. Über die Grabgrube konnten keine Beobachtungen gemacht werden. Von einem Holzsarg waren Reste einer Deckenlage mit Längs- und Querholz, in Kopfhöhe, erhalten, ebenso Spuren einer Bodenlage.";"Die Achse des Grabs leg tangential zur Hügelmitte. Von dem sehr schlecht erhaltenen Skelett ließen sich Spuren des Schädels, des Unterkiefers mit Zähnen, der Wirbelsäule, einiger Rippen und des rechten Arms freilegen.

Danach handelt es sich um eine im Uhrzeigersinn orientierte Bestattung mit gestreckter Rückenlage. Am rechten Unterarm war ein Bronzearmring erhalten, rechts neben dem Oberarm Reste eins Zwingenbesatzens wie von einem Gürtel.
Möglicherweise ein Gefäß unbekannt zwerstört worden.";"Spindler, Magdalenenberg I, 88f.";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
12823;13508;"Sonstige Funde";151;203;1040;"Sonstige Funde, die keinem Grab zugeordnet werden konnten, teilweise auch anderer Zeitstellung angehören. 
Allgemein kann ausgesagt werden, dass alle Funde eisenzeitlich datieren.";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,Eisenzeit>Ältere Latènezeit>Latène-A,"
3079;4766;"unbekanntes Grab";151;202;1040;"Aus einem Grabhügel- vielleicht im Greuth-  eine Br-Paukenfibel, eine kleine Br-nadel mit Vasenkopf ein dreifach durchlochtes Schädelstück, ein Fragment eines glatten
Gürtelblechs und ein ebensolcher Br-Fußring.";"";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D2,"
1174;2070;"Grab";152;203;1042;"Grab komplett zerstört";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
1183;2080;"Grab";152;203;1040;"";"Nicht ergraben";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
1208;2156;"Körpergrab";154;201;1042;"1 m tief eingeschachtet, Orientierung SSO-NNW. Der Grabschacht war unten randlich mit hochkantgestellten Steinen ausgeschlagen. Bestattung auch mit Steinen überdeckt. Holspuren deuten auf einen Holzsarg hin. Skelett lag mit Kopf in Richtung SSO. Über dem Grab in einem höheren Horizont steckte ein großer Stein, offenbar Teil einer Stele .";"Ältere Latènezeit
Befund anhand von Beobachtungen rekonstruiert.";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit>Latène-A,"
9532;10637;"Flachgrab 50/28";154;204;1040;"Körperbestattung SSo-NNW orientiert.";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
2480;4227;"Einzelfunde, Streufunde";151;203;1040;"Einzelfunde, Streufunde aus dem Grabhügel.";"None
Hallstattzeit";"";"";;;"Eisenzeit>Hallstatt-D,"
3787;4768;"Grab 15";154;203;1042;"";"Grab 15
Hallstatt-D";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D2,Eisenzeit>Hallstatt-D3,"
2;1;"Vermutlich Grab";151;203;1040;"";"Vermutlich Grab. Im Grabhügel wurde ein Gürtelblech gefunden.
undatiert";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
3805;2150;"Nachbestattung 1";154;203;1040;"Südlich der Hügelmitte lag ein S-N orientiertes Skelett. Reste von Eichenbohlen einer Grabkammerkosntruktion wurden beobachtet.";"Nachbestattung 1: Skelett in einer Holzkammer mit Beigaben.
undatiert";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
1663;3255;"Körpergrab";151;202;1040;"1860 wurden 2 Hügel durch Aberle ausgegraben. Einer davon war hallstattzeitlich mit einem O-W orientierten Skelett in einem Steinkranz. Ob die vorhandenen Funde
alle aus diesem Hügel stammen scheint fraglich !";"Hallstattzeit";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D1,Eisenzeit>Hallstatt-D2,"
2534;4280;"Gruben";156;203;1040;"";"Bereits einige Jahre vor dem Jahr 1930 wurden im Zuge des Baus der Straße
Neckargartach-Böckingen zwei neben der römischen Straße liegende Gräber angeschnitten;
hierzu ist keine Ortsakte vorhanden.
In den Jahren 1958/59 wurde knapp nördlich der Markungsgrenze Neckargartach-Böckingen
eine Straßenkreuzung angelegt, die zahlreiche Siedlungsreste angeschnitten hat.
Es handelt sich um zahlreiche neolithische, bandkeramische und urnenfelderzeitliche
Siedlungsgruben und zugehörige Funde.
Im Jahr 1937 wurde beim Bau einer Soleleitung ein römisches Grab angeschnitten; 1949 erneut
mehrere Brandgräber bei einem Wasserleitungsbau.
Im Mai 1950 untersuchten Mattes und Dr. Heim auf einer Fläche von 9 qm mehrere Gräber.
Das römische Gräberfeld erstreckt sich über die Markungsgrenze nach Süden in Richtung
Böckingen, siehe daher auch dort.
Nordwestlich des Gräberfeldes soll sich eine römische Siedlungsstelle befinden; es ist unklar, ob
diese noch im Bereich der kartierten Fläche dieser Fundstelle zum Liegen kommt oder im
Bereich des westlich angrenzenden Gewannes ,,Nonnenbuckel,,.
Im Jahr 1966 fand Scholl beim Freibad zahlreiche bandkeramische und neolithische Scherben
als Oberflächenfunde; aus einer Grube barg er urnenfelderzeitliche Keramik und verkohlte
Pflanzenreste (bestimmt als Erbsen, Feldbohnen und Linsen).
Spatz erwähnt Lesefunde neolithischer Keramik vom Gewann ,,Erle,,; Herkunft nach einer
Fundzettelbeschriftung: ,,NW Kreuzungsbau bis alte Neckargartacher Straße, 30.08.1965,
Abstellplatz,,. Hierzu existierte bislang keine Ortsakte bzw. Literatur.
Hees erwähnt vom Freibad den Fund von Frühlatènescherben. Unpubliziert, Quelle: Ortsakten
des Museums Heilbronn.
zur Lage und zum Namen
In einer Fundstellenkartierung durch Scholl auf der Grundlage des Heilbronner Stadtplans
1:10000 von 1957 ist in diesem Bereich die Lage mehrerer neolithischer sowie
urnenfelderzeitlicher Fundstellen eingetragen sowie der römische Straßenverlauf.
bearbeitet von DE GENNARO
zur Lage und zum Namen
An die kartierte Fläche dieser Fundstelle grenzen die kartierten Flächen folgender
Archivkennzeichen an: HEIL001 im Norden, HEIL003 im Westen/Südwesten und HEIL049 im
Westen. Siehe daher auch jeweils dort.
bearbeitet von DE GENNARO
Heilbronn-Neckargartach (Stkr.HN) „Freibad“
Siedlung SHa/FLt.
Bergung aus einer Baugrube, Scholl 1965.
Befunde: Kegelstumpfförmige Grube in der NW Ecke der Baugrube.
Funde: RS einer Schale; 2 BS; mehrere unverzierte WS. 
Außerdem neolithische und urnenfelderzeitliche Funde und Befunde.
Verbleib: Mus.HN Inv.Nr. 04.24.
Literatur: unpubliziert. Akten Mus.HN.
Späthallstatt-Frühlatene";"";"";;;"Eisenzeit>Hallstatt,"
10981;11697;"Imag. Grab";151;203;1040;"Unter Steinplatten waren Brandplatten, daurauf Leichenbrand und Gefäße.";"";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
2474;4219;"Hügelgrab";152;203;1040;"";"None
Hallstattzeit";"";"";;;"undatiert"
256;509;"Fundstelle 01";156;203;1040;"";"Fundstelle 1
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
2536;4282;"Siedlungsreste";156;203;1040;"";"Allgemeines
Im Jahr 1931 wurde beim Baumsetzen ,,in der Parzelle Hornung,, in den ,,Gräßenäckern,, eine
Grube mit Rössener Keramikmaterial angeschnitten; Beiler beschreibt 1937 sechs obertägig
sichtbare Bodenverfärbungen in den Parz. 2887-2903, die Rössener Keramikmaterial enthielten.
Lage: ,,In den Gräßenäckern 1 km W vom Ort auf dem Kamm eines Höhenrückens in Nähe
des Punktes 195,3,,.
Hees stellte bei Begehungen durch Lesefunde Rössener Siedlungsreste fest sowie
späthallstatt-/frühlatènezeitliche und vorgeschichtlich unbestimmte; unpubliziert.
Paret hat in einer alten Flurkarte NO 6409 die Rössener Fundstelle von 1931 im Bereich der
Parzelle Gottlieb Hornung als Handeintrag hervorgehoben (der mittlere Bereich der heutige
n Parzellen 2900-2902).
Gewanne: ,,Gräßenäcker,,, ,,Raisäcker,,, ,,Bernhäusle II,,, ,,Ob dem Schlegelgrund,,.
Parzellennummern: 2844-2847, 2850-2869, 2872-2904, 2996-3008, 3012-3037.
Auf den Luftbildern sind einige kleinere rundliche dunkle Bodenverfärbungen im Acker zu sehen,
vermutlich Siedlungsgruben.
An die kartierte Fläche dieses Archivkennzeichens grenzt im Nordosten die kartierte Fläche von
Luftbildfundstelle L6920/048-06 an. Siehe daher auch dort.
Innerhalb der kartierten Fläche dieses Archivkennzeichens befinden sich die Luftbildfundstellen
L6920/047-02 und L6920/047-07; im Bereich ihrer nordwestlichen Grenze befindet sich
L6920/047-01 sowie im südlichen Bereich ihrer westlichen Grenze L6920/047-05. Siehe daher
auch jeweils dort.
An die kartierte Fläche dieser Fundstelle grenzt im Süden die kartierte Fläche von
Archivkennzeichen HEIL030 an. Siehe daher auch dort.

Heilbronn-Neckargartach (Stkr.HN) „Grässenäcker“
Siedlung SHa/FLt.
Lesefunde Hees 1992.
Befunde: Verfärbung ca. 1,5 x 4 m.
Funde: RS eines doppelkonischen Topfes mit schwach ausgeprägtem senkrechtem Rand (Taf. 230A1); RS eines Topfes mit kurzem senkrechtem Rand (Taf. 230A2); unverzierte WS, Hüttenlehm.
Außerdem neolithische, mittelalterliche und unbestimmt vorgeschichtliche Funde.
Verbleib: Privatbesitz.
Literatur: unpubliziert.
Späthallstatt-Frühlatene";"";"";;;"Eisenzeit>Latène,"
15072;14459;"Grab 06";160;203;1040;"Grab 06:";"";"";"";;;"undatiert"
15133;16294;"Grab I/18";153;200;1041;"Leichenbrand in Kegelhalsgefäß";"";"";"";;;"undatiert"
13187;13741;"Hügel 1";154;201;1040;"Schachtgrab mit vergangener Grabkammer, Skelett und Beigaben.";"Der Grabschacht war mit grünlichem Mergel, vermischt mit Humusschollen, verfüllt.
Die Spuren der Grabkammer belaufen sich auf ein Rechteck mit 0,6 m auf 1,9 m.
Skelett gut erhalten, Oberkörper stark verkrümmt, Wirbelsäule nach dem 3. Halswirbel auseinandergerissen. Vermutlich wurde dem Toten ein Halsring abgerissen, als die Grabkammer noch nicht verfüllt war.";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit>Latène-A1,"
14850;13744;"Nachbestattung";152;201;1040;"6 m NNO des Mittelpunktes fanden sich Reste eines Bronzeringes und hallstattzeitliche Scherben. Die Bestattung(en) lagen ziemlich oberflächlich und waren weitgehend zerstört.";"";"";"";;;"Eisenzeit,Vorgeschichte>UK,"
2070;3763;"Grubenhaus";156;203;1040;"";"Rechteckiges Grubenhaus, 3,9 x 1,9 m (laut FBS 4,2 x 2,6 m), T. noch 0,25 m.
Latènezeit";"";"";;;"Eisenzeit>Ältere Latènezeit>Latène-A,"
257;509;"Fundstelle 01a";156;203;1040;"";"Fundstelle 1a
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
2766;4483;"Siedlungsreste";151;203;1040;"";"None
Latènezeit";"";"";;;"Eisenzeit,"
270;509;"Fundstelle 01b";155;203;1040;"";"Fundstelle 1b
undatiert";"";"";;;"undatiert"
11219;10765;"Grab 011";154;200;1040;"Steinpackung (Taf. 26,I): A = 12 m Süd 19,5 m Westm B = 13 m Süd 20 m West. Freigelegte Bestattung (Taf. 26,2): A= 12,5 m Süd 30,5 m West, B = 13 m Süd 20,5 m West (Taf, 67, a).
Die Grabensohle liegt 763,29 m über NN und 0,74 m über der alten Oberfläche. Die Grabgrube ist 0,4 m in die Hügelschüttung eingetieft, über der Grubenfüllung lagen noch 0,3 m Aufschwemmung und Humus.";"Die annähernd ovale Grabgrube von etwa 2,7x1,1m hob sich im Planum stellenweise von der ungestörten grauschwarzen Schüttung dieses Hügelbereichs durch stärkere Mischung der Bodenfarbe ab. An den beiden Schmalseiten liegen im unteren Teil der Grube je eine Steinhäufung aus Bundsandsteinblöcken, in der Mitte der Grube lagen keine Steine. Von einem Holzsarg konnten nur geringe Spuren von Längsbrettern der Bodenlage beobachtet werden. Das Grab lag tangential zur Hügelmitte. Das im Uhrzeigersinn orientierte Skelett in gestreckter Rückenlage war bis auf geringe Reste des Schädels und des linken Oberschenkels völlig vergangen; von einigen Zähnen war der Zahnschmelz erhalten. An Beigaben wurde lediglich ein sehr schlecht erhaltenes Gürtelblech gefunden.";"Spindler, Magdaleneberg I, 92f., Taf. 26,3.";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
11220;10765;"Grab 012";154;200;1040;"Freigelegte Bestattung (Taf. 26,4): A = 13 m Süd 28 m West, B = 12,5 m Süd 29m West.
Die Grabsohle liegt 762,38 m über NN 0,38 m tief in der Hügelschüttung und 0,2 m unter der alten Oberfläche. Über der Hügelschüttung lagen 0,6 m Aufschwemmung und Humus.
Die Bodenverhältnisse erlaubten keine Beobachtung über eine Grabgrube. Am Kopf- und am Fußende der Bestattung lagen 1 bzw. 2 kleine Blöcke aus Bundsandstein.";"Das Grab wurde erst als solches erkannt, als ein Bronzering zutage kam, dessen genaue Lage im Grab nicht mehr ausfindig zu machen ist. Wahrscheinlich lag er am Fußende. Einige spärliche Holzeste der Bodenlage eines Holzsargs konnten beobachter werden. Von dem im Uhrzeigersinn orientierten Skelett waren leediglich Reste zweier Zähne erhalten. An weiteren Beigaben sind zu nennen: Ein Bronzering, der seinen Maßen nach am ehesten ein Fußring ist, daneben Fragmente eines Miniaturgefäßes, bei den Zähnen das Fragment eines Hohlrings und einer Hohlkopfnadel. Zwischen den Zähnen und dem Fußring wurden Holzspuren in Rechteckform freigelegt, auf denen winzige Bronzereste lagen, es handelt sich möglicherweise um ein fast völlig vergangenes Gürtelblech. In Kopfhöhe lagen dickwandige Scherben. Der Abstand von dem Bronzering zu den Zahnfragmenten beträgt 0,8-0,9 m, eine Entfernung, die für einen Armring in Fundlage zu groß erscheint; andererseits ist die Distanz für einen erwachsenen Menschen zu gering, will man den ring als Fußring deuten.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
7951;8995;"Funde aus der Hügelg";151;203;1040;"";"Funde aus der Hügelgrabung von Mayenfisch, nicht mehr einzelnen Grabkomplexen zuzuordnen.
Hallstattzeit";"";"";;;"Eisenzeit>Hallstatt-D2,"
