"loc07_id";"loc07_loc06_id";"loc07_nam";"loc07_typ";"loc07_text_bem";"loc07_text_beschr";"loc07_text_lit";"loc07_geo_p_gk3";"x";"y";"loc07_autochron"
11992;14350;"Grabhügel";103;"";"";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11982;18917;"Äußeres Greut";100;"leer
";"Oberflächenfunde zu etwa gleichen Teilen der mittleren Bronzezeit und der Hallstattzeit.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9223;17722;"Huegel 2";103;"Hügel 2
Hügelgrab mit drei Komplexen.
Fundkomplex 1: Grab
Fundkomplex 2: (neuzeitliche?) nahezu kreisrunde Grube mit mehreren Kalk- und Sandsteinen.
Fundkomplex 3: Scherbennest und Eisenfragment.

";" Grabhügel mit drei Fundkomplexen, von denen Fundkomplex 1 das einzige nachgewiesene Grab zu sein scheint.

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
12275;8323;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11983;18917;"Äußeres Greut";104;"leer

";"Kl. Grabung auf 5 x 40 m Fläche; Pflugschicht unmittelbar auf dem anstehenden Lehm. 
Aus Befund A 3/1, A 3/2, A 3/8 Scherben der Bronze- und Hallstattzeit, aus Befund  A 5/1 und A 6/1, A 7/1 offenbar nur Scherben der Mittelbronzezeit. 

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12176;16876;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12177;16881;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11994;14349;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11993;14349;"Grabhügel 1";103;"

";"

";"

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11995;14352;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12178;16880;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11996;11197;"Grabhügel 1";103;"leer
";"leer
";"leer
";"0101000020EB7A000000000000E77A4A41000000407B495441";3470798;5318125;"undatiert"
12273;18953;"Siedlungsreste";104;"leer
";"Im selben Bereicht, nicht auf den begangenen Flächen wurden bei geomagnetischen Messungen meist schwache Anomalien festgestellt, die von Siedlungsgruben hervorgerufen sein könnten. 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11910;9252;"Grabhügel 05";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12294;17806;"Grabhügel 20";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12181;11288;"Grabhügel 3";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12182;11288;"Grabhügel 4";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12375;18999;"Grabfund";103;"			
";"
";"ADAB
";"0101000020EB7A000000000000C6544A4100000040BE375441";3451276;5299961;"undatiert"
11945;9193;"Siedlung";104;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11952;18903;"Soppenhau";104;"leer
";"Scherbenfunde
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12183;11159;"Grabhügel 3";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11960;9244;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11967;18910;"Spöckhau";104;"leer
";"Etwa 10 ha-zeitliche Wandscherben.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9235;9214;"Grabhügel 1";103;"Grabhügel mit Gefäßfragmente


";" 


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
12179;11288;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11911;9252;"Grabhügel 06";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11928;12688;"neuer Datensatz";114;"";"";"";"";;;"undatiert"
9749;17773;"Grabhügel  ";103;"Unbekannte Herkunft.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
11946;9191;"Siedlung";104;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12223;8310;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11953;9197;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9887;17801;"Grabhügel 13";103;"Hügel XIII
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,Vorgeschichte>UK,"
12224;8309;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9970;17806;"Grabhügel 15";103;"7.5.1898
Erdhügüel mit Steinkern, Brandbestattung.
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
11961;9248;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11962;9248;"Grabhügel 2";103;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11963;9248;"Grabhügel 3";103;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12225;8308;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11964;9247;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12295;17806;"Grabhügel 21";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12226;18943;"Siedlung";104;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12307;8338;"Siedlung";105;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11970;18911;"Spöckhau";104;"Im Herbst 2001 wurde außerdem auf einer Fläche von 350 auf 100 m geomagnetisch prospektiert, jedoch keine zweifelsfreie Identifizierung von Siedlungsbefunden möglich. 


";"Zwei 5 m breite und gut 50 m lange Flächenstreifen im Abstand von 15 m parallel von NNO nach SSW wurden aufgedeckt. Gruben, Pfostenlöcher, Gräbchen sowie Keramikscherben, Schlacke und Holzkohle kamen zutage. 


";"Kurz, 2007, 75, Nr. 30 C (Grabung) und 77, Nr. 30 D (Magnetometerprospektion).


";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9922;17808;"Höhensiedlung         ";105;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11987;14356;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12317;8343;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A00009A9999998B984A41333333131C505441";3485975.2;5324912.3;"undatiert"
11988;14355;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11997;11197;"Grabhügel 2";103;"

";"

";"

";"0101000020EB7A000000000000017B4A41000000807D495441";3470850;5318134;"undatiert"
12001;18918;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10666;18071;"Einzelfund  ";100;"None
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D1,"
12320;8340;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12006;14566;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12222;18942;"Grabung";104;"leer

";"Auf Parz. 413 wurde Herbst 2001 eine Fläche von 95 x 5 m untersucht; vorgesch. Gefäßscherben, u.a. bronzezeitl., auch 4 kl. Rs und Ws der Hallstattzeit.. Dürftige Befunde als letzte Reste einer Hallstattsiedlung.
Aus dem Bereich der Grabung (beim Abbaggern aufgelesen) stammt auch das RS eines am ehesten frühlatènezeitl. Gefäßes. 

";"Kurz, Nr. 33 B 4 und Nr. 51. 

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
12007;14568;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12008;14567;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12009;11204;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A00000000008046784A41000000406F375441";3469453;5299645;"undatiert"
12010;11204;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000102D15410000008074375441";346948;5299666;"undatiert"
12012;11203;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12013;11203;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12014;11203;"Grabhügel 3";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12015;11201;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12180;11288;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11912;9252;"Grabhügel 07";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12366;18997;"Grabung";104;"leer
";"In Fläche von 45 x 10 m fanden sich mehrere Siedlungsbefunde und Funde. 
";"Kurz 2007, Nr. 78 B 1. 
";"0101000020EB7A00000000000079EE4A41000000405F525441";3529970;5327229;"Eisenzeit>Ältere Latènezeit>Latène-A,"
12228;17780;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12277;18954;"Siedlung";104;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9751;17774;"Siedlungsspuren";104;"Kulturschicht mit Schalenbruchstück
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
10212;9711;"Siedlung";104;"Siedlungsfläche von wenigstens 150 m Dm.

";"Bei Begehungen am 21.12.1972 und 16.01.1973 wurde eine Siedlung der Frühlaténezeit auf dem Blankenberg entdeckt. Es handelt sich ausschließlich um Keramiklesefunde.

";"

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
11947;18901;"Weiherhau";104;"leer

";"Streufunde, Funde aus Sondagen und 3 Gruben

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11954;9242;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11955;9197;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9798;17779;"Grabhügel 1";103;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11968;18911;"Spöckhau";100;"leer

";"1 Keramikfragment und ein Stück Schlacke bei Feldbestellung 1999 aufgelesen.

";"Kurz, 2007, 75, Nr. 30 A.

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11989;14354;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11998;11198;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12279;17801;"Grabhügel 14";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9860;17780;"Grabhügel 1        ";103;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit>Latène-A,"
12939;17483;"Hügel A";103;"Funde sind nicht Bekannt.

";"In der Mitte schint wohl einst ein Loch gewesen zu sein. Am östlichen Rand fand man in den 1880er Jahren ein Skelett ohne Beigaben.

";"Wagner, Fundstätten, 1908, S. 188.

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12280;17801;"Grabhügel 15";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11874;9230;"Grabhügel";103;"
";"

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9951;17806;"Grabhügel 06";103;"Ein im Februar 1881 von einem Bauern ausgegrabener Hügel soll in der Mitte ""ein aufrecht stehendes Skelett mit im Kreis darum waagrecht gelegten Leichen"" enthalten haben.
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
12296;17806;"Grabhügel 22";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11875;9184;"Siedlung";104;"

";"

";"

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10638;17023;"Siedlungsreste            ";105;"Siedlungsreste.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
12308;8339;"Siedlung";104;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11878;9232;"Grabhügel 4";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9789;17778;"Flachgräberfeld";102;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D1,Eisenzeit>Hallstatt-D2,"
11948;18900;"Weiherhau";104;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11839;9153;"Grabhügel 1";103;"leer

";"

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11965;17779;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11841;18871;"Grabhügel 1";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9258;17746;"Einzelfund";100;"eiserner Doppelspitzbarren

";" 

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
9260;9173;"Siedlung";104;"frühlaténezeitliche Kulturschicht

";" 

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9262;9175;"Funde";100;"Knochenstück mit Benutzungsspuren

";" 

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
11990;14353;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11890;9250;"Grabhügel 3";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11891;9250;"Grabhügel 4";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12186;11159;"Grabhügel 6";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12367;18997;"Grabung";104;"leer
";"In Fläche von 60 x 10 m mehrere Siedlungsbefunde und Funde. 
";"Kurz 2007, Nr. 78 B 2. 
";"0101000020EB7A00000000000087EE4A410000008064525441";3529998;5327250;"Eisenzeit>Hallstatt,"
9723;9250;"Grabhügel 1";103;"



";"1832 durch den Rooweiler Altertumsverein untersucht.



";"leer



";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
9269;9187;"Grabhügel 1";103;"Grabhügel ausgegraben mit Scherbenfund

";" 

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
11871;9187;"Grabhügel 2";103;"leer

";"

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9787;17778;"Siedlung";104;"hallstattzeitliche Siedlung
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11949;9195;"Siedlung";104;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10985;18212;"Einzelfund    ";100;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
10123;17826;"Flachgräberfeld (?)";102;"Körpergrab - 1967
";"Ein Körpergrab wahrscheinlich eines Flachgräberfeldes.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit>Latène-B,"
12297;17806;"Grabhügel 23";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9967;17806;"Grabhügel 07";103;"Grabung 1889 durch Baurat Eulenstein und Glaser Seeh. Auf dem gewachsenen Boden ""Skelett eines Mannes und im ganzen Hügel zerstreut eine große Menge Urnenscherben"".

";" 

";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
12309;18958;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12376;19000;"Grabhügelgruppe";103;"

";"

";"ADAB, Aktenzeichen GÜND001

";"0101000020EB7A00000000004066894941000000E0DE395441";3347148.5;5302139.5;"undatiert"
12310;8344;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11974;11195;"Grabhügel 4";103;"
";"
";"
";"0101000020EB7A00000000008034724A4100000040504E5441";3466345;5323073;"undatiert"
11991;14351;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11999;11196;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12002;18919;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12016;11201;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12187;11159;"Grabhügel 7";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12017;11278;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12018;14681;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12019;14680;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12354;18976;"Einzelfund";100;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D1,"
12230;18945;"Befunde";104;"leer
";"Flächengrabung 2003 mit zahlreichen Befunden
";"Kurz, Nr. 33 B 5. 
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A,"
12021;14678;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10505;17979;"Einzelfund";100;"None


";" 


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit>Latène-A,"
12022;14677;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10702;18093;"Siedlung";104;"In der Baugrube konnten desweiteren mehrere merowingerzeitliche Gräber freigelegt werden, die zu dem bereits bekannten merowingerzeitlichen Ortsfriedhof gehören.
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
12023;11284;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9872;17800;"Grabhügel 1";103;"
";"Grabung um 1830 durch Pfarrer Eitenbenz; wahrscheinlich nur ein Hügel ausgegraben, daraus Ringe, Fibeln und Eisenwaffen.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
12282;17801;"Grabhügel 17";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12024;11284;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12025;11284;"Grabhügel 3";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9952;17806;"Grabhügel 13";103;"Im Januar 1897 wurden bei der Abtragung des Hügels (dm 16m, H. 1,8m) vier Bestattungen freigelegt.
N-S orientierte Körperbestattung auf der W-Seite des Hügels.
0,5m östlich davon, ""Brandplatte"" mit Leichenbrand.
1m östlich davon, aber etwa 1m höher gelegen befand sich zwischen zwei Steinlagen eine S-N orientierte Körperbestattung. S davon, Körperbestattung, wohl O-W orientiert.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-C1,Eisenzeit>Hallstatt-D2,Eisenzeit>Hallstatt-D3,"
9971;17806;"Einzelfunde";100;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-C1,"
12026;11283;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12027;11283;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12028;11283;"Grabhügel 3";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12030;11282;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12031;11282;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12032;11281;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12033;11280;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12034;18929;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10682;18073;"Flachgräber";102;"

";"


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
10810;11212;"Grabhügel 2             ";103;"Hügel 2
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
10694;18084;"Einzelfund";100;"Gürtelblech, erh. L. mit Haken 23cm (Taf.21, 254 nach Maier)
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
10697;18087;"Einzelfund";100;"Gürtelblech, erh. Br.11.4cm (Taf.42, 406 nach Maier)
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
12040;11212;"Grabhügel 4";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12041;11212;"Grabhügel 6";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12283;17801;"Grabhügel 18";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9961;17806;"Grabhügel 09";103;"1894
H. etwa 1,5m S-N orientierte Körperbestattung einer ""sehr alten Frau"", auf dem gewachsenen Boden. Auf der Hügelsohle Holzkohle, einer ""kleinen Steinschicht"" aufliegend.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
12368;18997;"Grabung";112;"leer
";"In Fläche von 80 x 3 m im O ein Entwässerungsgraben (abgesehen von Drainageleitungen). 
";"Murz 2007, Nr. 78 B 3. 
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12188;11253;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A00009A999959DB6B4A41CDCCCC8CC04E5441";3463094.7;5323522.2;"undatiert"
12189;11253;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A00009A9999D96E6C4A4100000060C54E5441";3463389.7;5323541.5;"undatiert"
12190;11253;"Grabhügel 3";103;"
";"
";"
";"0101000020EB7A00009A9999D9816C4A419A999959C64E5441";3463427.7;5323545.4;"undatiert"
12191;11253;"Grabhügel 4";103;"
";"
";"
";"0101000020EB7A0000000000808B6C4A419A999919BF4E5441";3463447;5323516.4;"undatiert"
12298;8334;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12192;11257;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12312;8345;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9373;17755;"Hügel 1    ";103;"



";"Der Hügel hatte einen Dm. von 10 m und eine H. von 1,5 m. 
Innerhalb des Grabhügels lagen zwei Bestattung in einer unregelmäßigen Steinsetzung.  




";"



";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,Eisenzeit>Ältere Latènezeit>Latène-B1,"
12355;18977;"Sondagen";100;"leer

";"Hallstattzeitl. Gefäßscherben, Zugehörigkeit der Eisenschlackenfunde von dieser FS weniger wahrscheinlich.

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
12233;8319;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10125;17827;"Flachgräberfeld (?)";101;"
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D2,"
12234;8318;"Grabhügel";114;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12378;14574;"Grabhügel";103;"
";"
";"ADAB L8116/069-01
";"0101000020EB7A00000000000081574A4100000040E3355441";3452674;5298061;"undatiert"
12236;8317;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12942;17483;"Hügel D";103;"
";"Im moorigen Wiesenuntergrund. Darum herum Kreisgraben. Die Mitte war eingedrückt. Abgebl. sollen Soldaten unter Anweisung 1848 dort gegraben haben.
";"Wagner, Fundstätten, 1908, S. 181.
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12602;8463;"Siedlung";104;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12237;8316;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12238;8316;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12239;8316;"Grabhügel 3";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12240;8314;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12321;8341;"Grabhügel";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12322;18963;"Siedlung";104;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12323;18964;"Siedlung";104;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12324;18966;"Grabhügel 1";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
12325;18966;"Grabhügel 2";103;"
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
